
[2026-06-02 23:11:05] COMMAND: OP wraith-pm::render
[2026-06-03 16:05:00] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:05:01] COMMAND: OP wraith-pm::nav 2
[2026-06-03 16:06:00] COMMAND: OP wraith-pm::render
[2026-06-03 16:06:10] COMMAND: OP wraith-pm::focus map
[2026-06-03 16:06:11] COMMAND: 1
[2026-06-03 16:06:20] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:06:21] COMMAND: 3
[2026-06-03 17:10:03] COMMAND: OP wraith-pm::up
[2026-06-03 17:10:00] COMMAND: OP wraith-pm::mouse 360 170
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 16
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 1
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 2
[2026-06-04 06:22:01] COMMAND: MOUSE_MOVE 32 14 1
[2026-06-04 06:22:02] COMMAND: MOUSE_MOVE 32 13 1
[2026-06-04 06:22:02] COMMAND: MOUSE_MOVE 0 13 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 64 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 23
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 1
[2026-06-04 06:28:21] COMMAND: MOUSE_MOVE 65 79 23
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 79 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 79 23
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 79 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 79 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 78 24
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 77 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 76 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 72 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 68 19
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 63 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 61 12
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 60 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 59 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 35 59 8
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 64 59 8
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 64 59 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 64 59 8
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 64 59 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 64 59 8
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 59 8
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 59 1
[2026-06-04 06:28:22] COMMAND: MOUSE_MOVE 65 59 8
[2026-06-04 06:28:23] COMMAND: MOUSE_MOVE 65 59 1
[2026-06-04 06:28:23] COMMAND: MOUSE_MOVE 65 59 8
[2026-06-04 06:28:23] COMMAND: MOUSE_MOVE 65 59 1
[2026-06-04 06:28:23] COMMAND: MOUSE_MOVE 65 59 8
[2026-06-04 06:30:01] COMMAND: MOUSE_MOVE 64 88 24
