[2026-05-07 17:18:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 17:58:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:05:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:06:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:09:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:12:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:13:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:14:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-13 18:21:50] FrameRendered: from current_frame.txt | Source: renderer
